id;labels
74244;Thumb Down
117254;No gesture
55324;Zooming In With Full Hand
132142;Thumb Down
139343;Zooming Out With Full Hand
142462;Swiping Right
126200;No gesture
64692;Zooming In With Full Hand
18672;Zooming In With Full Hand
20199;Swiping Left
84428;Thumb Up
119595;Zooming Out With Full Hand
97951;Zooming Out With Full Hand
67222;Zooming Out With Full Hand
142792;Thumb Up
38807;No gesture
47906;Zooming Out With Full Hand
145660;Thumb Up
26059;Zooming In With Full Hand
115378;Thumb Up
10561;Zooming In With Full Hand
103370;Swiping Left
14903;Swiping Right
138008;Zooming Out With Full Hand
146312;Thumb Up
18913;Zooming In With Full Hand
58654;Zooming In With Full Hand
35912;Swiping Right
45179;Swiping Left
110258;Thumb Up
86290;No gesture
126304;Swiping Right
55554;Thumb Down
36897;No gesture
21054;No gesture
69291;Thumb Down
134834;Zooming In With Full Hand
76866;Thumb Down
41336;Zooming Out With Full Hand
120223;Swiping Right
19221;Swiping Left
78396;Thumb Down
102674;No gesture
32892;Zooming In With Full Hand
122763;Swiping Right
116591;Thumb Down
38098;Zooming Out With Full Hand
27069;Zooming In With Full Hand
28604;Zooming In With Full Hand
30420;Swiping Right
82521;Thumb Up
42529;Swiping Right
101595;No gesture
52806;Swiping Left
88633;Thumb Up
9362;Zooming Out With Full Hand
70571;Swiping Right
82594;Thumb Down
54149;Zooming In With Full Hand
73772;Zooming In With Full Hand
59436;Zooming In With Full Hand
54920;Zooming Out With Full Hand
112323;Swiping Left
119974;Swiping Left
104234;Swiping Right
88877;Swiping Right
95346;Zooming Out With Full Hand
120769;Swiping Right
63241;Zooming Out With Full Hand
43019;Zooming Out With Full Hand
6128;Thumb Down
111645;Swiping Right
122787;Zooming In With Full Hand
79993;Swiping Left
114116;Zooming Out With Full Hand
75314;Zooming Out With Full Hand
27712;Zooming In With Full Hand
114517;Zooming Out With Full Hand
138549;Thumb Down
97866;Zooming Out With Full Hand
23205;Thumb Up
115770;Swiping Right
9562;Swiping Left
24005;Zooming In With Full Hand
57915;Swiping Right
143961;Thumb Up
35011;Thumb Up
124111;Swiping Right
104274;Thumb Down
106108;Thumb Down
119128;Thumb Up
35836;Zooming Out With Full Hand
25696;No gesture
77192;Zooming In With Full Hand
15858;Zooming Out With Full Hand
27611;Thumb Up
671;Zooming Out With Full Hand
25293;Swiping Right
138649;Zooming Out With Full Hand
40696;Zooming In With Full Hand
14577;Swiping Right
60405;Zooming Out With Full Hand
87527;Swiping Left
88851;Swiping Right
80669;Swiping Left
100855;Zooming In With Full Hand
98523;Zooming In With Full Hand
123607;No gesture
43385;Thumb Up
66286;Zooming In With Full Hand
8502;Zooming Out With Full Hand
100323;No gesture
53534;Swiping Right
103300;No gesture
29954;Thumb Up
15653;Thumb Up
33053;Thumb Up
103738;No gesture
102056;Zooming In With Full Hand
118587;Swiping Right
48176;No gesture
131611;Zooming In With Full Hand
45558;Thumb Up
130771;Zooming Out With Full Hand
147912;Thumb Up
138436;Swiping Right
68200;Zooming Out With Full Hand
90334;Swiping Right
42104;Swiping Left
33611;Thumb Down
44816;No gesture
70785;Thumb Down
1380;Thumb Up
43641;Thumb Up
39233;Thumb Down
105722;Thumb Up
15298;Swiping Left
92846;Zooming In With Full Hand
79178;Zooming Out With Full Hand
115071;Swiping Right
39400;Swiping Right
141439;No gesture
30924;No gesture
144354;Swiping Right
43419;No gesture
122110;Zooming Out With Full Hand
74736;Swiping Right
123331;Zooming In With Full Hand
89352;Zooming In With Full Hand
53265;Zooming In With Full Hand
11609;Thumb Down
105365;Swiping Right
18017;Swiping Right
101981;Zooming In With Full Hand
82613;No gesture
115488;Zooming In With Full Hand
41503;No gesture
20289;No gesture
16091;No gesture
51163;Thumb Down
129277;Zooming In With Full Hand
50850;Zooming In With Full Hand
50441;Thumb Up
76117;Thumb Up
4327;No gesture
104809;Swiping Left
108955;Thumb Up
14455;No gesture
68878;Swiping Right
53659;Thumb Down
147948;Zooming Out With Full Hand
91929;Zooming Out With Full Hand
24413;Zooming Out With Full Hand
51807;No gesture
97647;Swiping Right
73342;Swiping Left
29989;Thumb Up
43629;Zooming In With Full Hand
79474;Zooming Out With Full Hand
128423;No gesture
78931;Thumb Down
4491;Zooming Out With Full Hand
4426;Thumb Up
3523;Swiping Right
129089;Zooming In With Full Hand
9971;Swiping Left
114566;Swiping Left
13438;Thumb Down
9338;Swiping Left
67330;Zooming In With Full Hand
23678;Swiping Right
7870;Swiping Right
90840;Zooming Out With Full Hand
30375;Thumb Down
29766;Thumb Down
56850;Thumb Up
56443;Swiping Left
147168;Swiping Right
45651;Swiping Right
94333;Thumb Up
21931;Swiping Left
14714;Zooming In With Full Hand
132010;Thumb Down
24147;Zooming Out With Full Hand
69104;Swiping Left
13050;No gesture
111712;No gesture
35060;Swiping Right
4548;Swiping Right
106793;Swiping Left
107048;Swiping Left
89523;Zooming Out With Full Hand
132962;Swiping Left
385;No gesture
21472;Zooming In With Full Hand
17187;No gesture
42689;Thumb Up
26576;Swiping Right
108383;Zooming Out With Full Hand
48602;Zooming In With Full Hand
6427;Swiping Right
78083;Thumb Up
129844;Zooming Out With Full Hand
12751;Thumb Up
10136;Swiping Left
45899;Thumb Up
14889;Zooming In With Full Hand
137456;Thumb Up
141189;Zooming Out With Full Hand
44552;Swiping Right
37979;Thumb Up
2549;Thumb Down
75700;Swiping Right
87610;Thumb Up
147471;Zooming In With Full Hand
15988;No gesture
74696;No gesture
53961;Thumb Down
9630;No gesture
109519;Thumb Up
5916;Swiping Left
77368;Zooming Out With Full Hand
108045;Zooming In With Full Hand
107887;Thumb Down
89776;Swiping Right
100817;Thumb Up
65447;Zooming In With Full Hand
41063;Thumb Up
106117;Swiping Right
131237;Thumb Down
133883;Zooming In With Full Hand
87879;Swiping Left
64270;Swiping Right
37914;No gesture
65367;Thumb Up
24438;Swiping Right
57250;Zooming In With Full Hand
72492;No gesture
144682;Thumb Down
122255;Swiping Left
119715;No gesture
122247;Thumb Down
41076;Swiping Right
27107;Thumb Down
136949;Thumb Down
14035;Swiping Left
83526;Swiping Right
42299;Swiping Left
34807;Swiping Left
46328;Zooming In With Full Hand
46709;No gesture
97453;Swiping Right
15991;No gesture
126255;Swiping Right
144876;Swiping Right
67645;Swiping Right
94748;No gesture
46250;Swiping Left
146256;Thumb Up
85708;Swiping Right
56222;Thumb Down
57449;Zooming Out With Full Hand
9767;Zooming In With Full Hand
51652;Zooming In With Full Hand
48651;Swiping Left
33210;Thumb Down
12483;Thumb Up
136876;Zooming Out With Full Hand
24809;Swiping Right
65005;Swiping Right
59168;Swiping Right
111207;No gesture
147957;No gesture
34032;Swiping Left
103047;Thumb Up
99429;No gesture
69184;No gesture
40773;Zooming Out With Full Hand
90553;No gesture
13353;No gesture
143809;Thumb Down
34771;Zooming Out With Full Hand
99941;Thumb Down
125466;Swiping Right
83932;Swiping Left
8457;Swiping Right
121098;Zooming In With Full Hand
141582;Swiping Left
38518;Thumb Up
10086;Zooming Out With Full Hand
130390;Swiping Right
126906;Zooming Out With Full Hand
19660;Zooming Out With Full Hand
13294;Swiping Left
16781;Thumb Down
877;Swiping Left
144287;Swiping Left
126535;Swiping Left
9014;Swiping Right
2198;Swiping Left
104145;Swiping Left
145428;No gesture
2288;Zooming In With Full Hand
124056;No gesture
44169;Thumb Up
114075;Thumb Down
60315;Zooming Out With Full Hand
115811;Zooming Out With Full Hand
20593;Swiping Left
78812;Swiping Right
93232;No gesture
144582;Thumb Up
72899;Zooming In With Full Hand
12438;Thumb Up
42591;Thumb Up
131243;No gesture
96123;Thumb Up
128287;Zooming In With Full Hand
8525;Zooming Out With Full Hand
15955;Thumb Up
32312;Zooming Out With Full Hand
111802;Zooming In With Full Hand
37396;Swiping Left
3270;Thumb Down
108658;Thumb Up
15615;No gesture
56412;Swiping Left
28231;Swiping Right
120841;Thumb Up
9874;Zooming Out With Full Hand
114864;Thumb Up
69948;Thumb Up
94640;Thumb Down
15664;Thumb Down
63825;Swiping Right
71835;Swiping Right
147739;Zooming Out With Full Hand
44505;Zooming Out With Full Hand
99169;Thumb Up
113518;Swiping Left
35272;Zooming Out With Full Hand
37995;Zooming In With Full Hand
95670;Swiping Left
104935;No gesture
56906;Swiping Right
10041;Thumb Up
58940;Zooming Out With Full Hand
60560;Zooming Out With Full Hand
5976;Swiping Right
48564;Thumb Down
71068;Swiping Left
58560;Zooming In With Full Hand
68532;Swiping Left
128498;Thumb Down
144210;Thumb Up
142287;No gesture
91862;No gesture
34273;Swiping Left
60643;No gesture
102060;Swiping Left
103055;No gesture
5584;Thumb Down
47396;Thumb Down
139060;No gesture
59954;Thumb Up
118487;No gesture
51239;No gesture
51481;Thumb Up
59421;No gesture
78959;Zooming In With Full Hand
123849;No gesture
146145;No gesture
49728;Zooming Out With Full Hand
43081;Thumb Up
68359;Zooming Out With Full Hand
123108;Zooming In With Full Hand
107387;Zooming Out With Full Hand
110010;Zooming Out With Full Hand
7684;Zooming In With Full Hand
68680;No gesture
63519;Swiping Right
50066;Swiping Left
49622;Swiping Left
81638;Swiping Right
136297;Thumb Down
75920;No gesture
138698;Zooming In With Full Hand
95032;Zooming In With Full Hand
121757;Zooming Out With Full Hand
30994;Thumb Up
125160;Zooming Out With Full Hand
10748;Thumb Up
99556;No gesture
73852;Swiping Right
85692;Thumb Up
53409;Thumb Up
111015;Thumb Down
88178;Zooming In With Full Hand
79256;Zooming In With Full Hand
48415;No gesture
80933;Thumb Up
690;Thumb Down
126358;No gesture
120308;Thumb Down
74849;Zooming Out With Full Hand
8152;Swiping Right
74528;Zooming Out With Full Hand
53211;Thumb Up
95875;Swiping Right
2530;Thumb Down
57605;Zooming Out With Full Hand
17860;Thumb Down
36023;Thumb Up
116508;Thumb Down
124320;Swiping Left
31311;Swiping Left
3314;Thumb Up
95004;Swiping Right
109919;Swiping Right
5493;Zooming In With Full Hand
25106;No gesture
15747;Thumb Down
63987;No gesture
89988;Thumb Down
89208;Zooming In With Full Hand
4331;Thumb Up
123097;Zooming In With Full Hand
121052;No gesture
12036;Swiping Right
125324;Zooming In With Full Hand
50305;Zooming Out With Full Hand
72063;Swiping Right
119621;Thumb Down
132888;Thumb Up
13277;No gesture
83420;Zooming In With Full Hand
64397;Swiping Left
117774;Swiping Right
124973;No gesture
115484;Zooming In With Full Hand
71259;Swiping Right
59790;Thumb Up
108112;Thumb Up
83256;Swiping Left
109969;Thumb Up
143169;Swiping Left
103367;Swiping Right
127496;Zooming Out With Full Hand
90414;Swiping Right
139493;Thumb Down
74533;Thumb Down
88330;Zooming Out With Full Hand
113214;No gesture
59663;No gesture
123489;Swiping Right
23576;Zooming Out With Full Hand
125707;Thumb Up
115506;No gesture
99527;Zooming In With Full Hand
81216;Zooming In With Full Hand
117074;Zooming In With Full Hand
75760;Thumb Down
50924;Zooming In With Full Hand
78697;Zooming In With Full Hand
5661;Swiping Left
127982;Thumb Up
47078;No gesture
59364;Swiping Left
115644;Thumb Down
129715;Swiping Right
141467;Thumb Up
70463;Swiping Right
144960;No gesture
22837;No gesture
141406;Zooming In With Full Hand
62182;Zooming Out With Full Hand
131102;Thumb Down
102205;Zooming In With Full Hand
45642;Zooming In With Full Hand
81583;Swiping Right
58735;Zooming In With Full Hand
21761;Swiping Right
123621;Zooming In With Full Hand
92450;Thumb Up
42673;No gesture
73954;Zooming Out With Full Hand
10535;Zooming Out With Full Hand
60826;Thumb Down
78837;Zooming In With Full Hand
121557;Thumb Down
3994;Zooming In With Full Hand
105746;Swiping Right
85554;Swiping Left
105027;Zooming Out With Full Hand
147747;No gesture
61350;Thumb Up
49811;Swiping Right
3707;Swiping Right
49447;Zooming Out With Full Hand
121143;Swiping Right
11371;Zooming Out With Full Hand
84746;Thumb Up
88199;Zooming In With Full Hand
56613;Thumb Up
105853;Zooming Out With Full Hand
25908;Zooming In With Full Hand
57316;Swiping Left
9470;Thumb Down
25706;Zooming In With Full Hand
97568;No gesture
84632;Swiping Left
79680;Thumb Down
53236;Swiping Right
50127;No gesture
132563;Zooming In With Full Hand
45904;Swiping Right
35545;No gesture
81672;Swiping Right
86621;Thumb Up
32504;Swiping Left
70967;Thumb Up
126607;Zooming In With Full Hand
81935;No gesture
55935;Thumb Down
105961;Swiping Right
72654;Thumb Up
112271;Zooming Out With Full Hand
139035;Thumb Down
72933;Swiping Right
83455;Thumb Up
90356;Thumb Up
15686;Swiping Right
73926;Swiping Right
38540;Zooming In With Full Hand
727;Thumb Down
143285;Zooming In With Full Hand
43639;No gesture
6789;Thumb Up
74537;Swiping Left
66848;Swiping Right
143012;Zooming In With Full Hand
128396;Thumb Down
49430;No gesture
132055;Thumb Down
65299;Swiping Left
147476;Thumb Up
66470;Thumb Down
80702;Thumb Up
86647;Thumb Up
49361;Zooming Out With Full Hand
143609;No gesture
93356;No gesture
26655;Zooming Out With Full Hand
140452;Thumb Up
114671;Swiping Right
11567;Zooming In With Full Hand
144548;Thumb Up
106465;Thumb Up
70786;No gesture
8032;Zooming In With Full Hand
96017;No gesture
134289;Thumb Down
22597;Thumb Down
118737;Swiping Right
60987;Thumb Down
115814;Thumb Down
107735;Swiping Left
29041;Zooming In With Full Hand
27060;Zooming Out With Full Hand
11459;Swiping Left
57895;Zooming Out With Full Hand
60388;Zooming Out With Full Hand
51692;Swiping Right
111356;No gesture
123054;Thumb Up
13143;No gesture
30253;Zooming In With Full Hand
144004;Swiping Right
65576;Zooming In With Full Hand
77868;Thumb Down
141255;Zooming In With Full Hand
92756;Thumb Up
25913;Thumb Up
142833;Swiping Right
115554;Thumb Up
2945;Zooming Out With Full Hand
106037;Thumb Down
107859;Thumb Up
1916;Thumb Down
109952;Thumb Up
72774;Zooming In With Full Hand
15460;Swiping Right
74375;Zooming Out With Full Hand
115532;Swiping Left
2136;Zooming Out With Full Hand
85128;Thumb Up
26398;Swiping Right
112318;Swiping Right
107485;Zooming In With Full Hand
52058;No gesture
68598;Zooming In With Full Hand
123987;Swiping Right
23934;Swiping Left
97934;Zooming In With Full Hand
139006;No gesture
116473;Swiping Left
57867;Thumb Up
13010;Swiping Left
8916;No gesture
69331;Swiping Right
129865;Thumb Down
50709;Swiping Right
98821;Swiping Left
31230;Zooming In With Full Hand
8597;Thumb Down
105517;Zooming In With Full Hand
62916;Zooming Out With Full Hand
120007;Zooming In With Full Hand
111881;Swiping Right
29162;Swiping Left
25030;No gesture
106197;Zooming In With Full Hand
21113;Thumb Up
60503;Zooming In With Full Hand
83183;Swiping Left
109726;Swiping Right
16390;Zooming In With Full Hand
89080;Swiping Left
139872;Zooming In With Full Hand
4670;Thumb Down
126530;Swiping Left
5947;No gesture
112896;Thumb Up
71758;Zooming In With Full Hand
8361;Thumb Down
27029;Thumb Down
96064;Thumb Down
71029;Swiping Left
60150;Swiping Left
147853;Zooming In With Full Hand
79996;Zooming Out With Full Hand
51037;Thumb Down
21313;Swiping Left
95849;Swiping Left
8699;No gesture
136538;No gesture
25195;Zooming Out With Full Hand
33909;Swiping Right
83766;Thumb Down
30217;Zooming In With Full Hand
147857;No gesture
11134;Zooming Out With Full Hand
915;No gesture
62017;Zooming In With Full Hand
93052;Thumb Up
25527;Zooming In With Full Hand
19392;Zooming Out With Full Hand
67965;No gesture
132379;Swiping Left
118512;No gesture
116382;Thumb Up
63413;Thumb Up
28747;Zooming Out With Full Hand
119663;Thumb Up
102962;Swiping Left
58027;Swiping Left
47030;Zooming In With Full Hand
114208;Zooming Out With Full Hand
121481;Thumb Up
27335;Zooming In With Full Hand
2921;Zooming In With Full Hand
194;Zooming In With Full Hand
49256;Thumb Up
54847;Zooming In With Full Hand
10704;Thumb Down
33086;Zooming Out With Full Hand
64640;Zooming In With Full Hand
29760;Thumb Down
94784;Thumb Down
79558;Thumb Up
146585;Zooming Out With Full Hand
35249;Zooming Out With Full Hand
106425;Swiping Left
2087;Zooming In With Full Hand
7494;Thumb Down
40289;Zooming Out With Full Hand
32710;Thumb Down
75252;Thumb Down
58446;Zooming In With Full Hand
54310;Thumb Down
115497;Swiping Left
101344;Thumb Down
142383;Swiping Right
32900;Swiping Left
59114;Swiping Right
147567;Swiping Right
131494;Zooming In With Full Hand
101531;Thumb Down
37335;Zooming Out With Full Hand
11346;No gesture
15458;Swiping Left
107489;Thumb Up
94714;Swiping Right
71171;Thumb Up
129992;No gesture
4290;No gesture
10392;No gesture
64167;Zooming In With Full Hand
66527;No gesture
5991;Zooming Out With Full Hand
31439;Zooming In With Full Hand
99425;Zooming In With Full Hand
134153;Zooming In With Full Hand
28834;Zooming Out With Full Hand
821;Thumb Down
83208;Zooming Out With Full Hand
40900;No gesture
103792;No gesture
35844;Thumb Down
138209;No gesture
94703;Zooming Out With Full Hand
131544;Swiping Left
12066;Swiping Left
17898;Zooming In With Full Hand
72223;Thumb Up
57229;Zooming In With Full Hand
11850;Zooming In With Full Hand
108016;Zooming In With Full Hand
2293;Zooming Out With Full Hand
109770;Thumb Up
110450;Thumb Down
45583;Zooming In With Full Hand
113097;Zooming Out With Full Hand
121298;Swiping Left
79544;Zooming Out With Full Hand
147181;Zooming Out With Full Hand
81046;No gesture
117527;No gesture
41238;Thumb Down
135950;No gesture
39495;Thumb Down
38977;Thumb Up
60474;Zooming Out With Full Hand
79527;Thumb Up
7765;Swiping Right
22677;Zooming In With Full Hand
147216;Zooming In With Full Hand
101024;No gesture
135129;Swiping Right
101700;Zooming Out With Full Hand
50111;No gesture
107765;Thumb Up
130895;No gesture
109590;Zooming In With Full Hand
69556;No gesture
145865;Zooming In With Full Hand
130769;Swiping Left
81429;Swiping Left
110418;Thumb Up
44396;Zooming In With Full Hand
136821;Swiping Left
108642;Swiping Right
52432;Thumb Down
141247;No gesture
24150;Swiping Left
29438;Thumb Up
121080;Swiping Left
36459;Swiping Right
41395;Swiping Left
